RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06
62087,11375,New York,NY,New York,Queens,11,,,,,,,,,,176900,,,210000,,225384.6154,,,225000,242647.0588,,256538.4615,238764.7059,235650,,,,230000,,210769.2308,249117.6471,,263461.5385,244676.4706,226025,,274615.3846,,,,295000,,,289000,,,,310000,,,,,335000,366764.7059,,362846.1538,,,429000,,372076.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,,602307.6923,540352.9412,484950,437250,459750,484175,495225,472750,506100,507150,530600,569250,534250,480750,462650,451275,512575,517100,498550,538600,550750,644125,661875,663000,673200,626050,,,740000,675294.1176,644000,633250,,,657200,,,593000,585352.9412,592450,666350,690950,657950,633000,,,,,,,,,,999999,,,585000,,,660000,,,657692.3077,631470.5882,696250,629250,603450,604550,659750,639000,647150,652600,651250,625850,552900,587250,661460.5,602322.35,594888.15,605250,,578846.1538,,606538.4615,695125.8824,689794.9,610512.1,602846,618293.7,,716644.6154,758792.1176,668145.7,,670000,604705.8824,591150,248375,248875,242999.5,253999.65,259299.85,280850,287630,282536,268957,282067,270000,265200,302700,295350,285250,279550,287425,287575,293200,299900,295600,282550,300900,298800,276750,257050,261450,262700,280910,281164.5,280684.25,263986.25,270850,278050,270250,275075,273375,272250,292500,298250,315000,316900,324167.5,332447.25,307870.25,286150,303100,306750,294000,302400,363675
61630,10016,New York,NY,New York,New York,12,,230000,215000,213575,202175,200625,222075,,,,252500,256911.7647,273875,294500,,251076.9231,211058.8235,213350,203750,213750,203000,191500,232375,243375,245600,221100,219500,252550,279200,285050,279850,283750,265150,261575,246925,247000,275750,289100,315800,297975,298675,288950,279625,301875,309500,325450,350500,316100,330450,356500,376500,389650,364350,366750,367900,391350,388500,373150,417150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,462647.0588,497000,491625,471375,428400,523350,566200,619800,600850,576400,562030,598321,614559,635650,739750,759000,722750,720400,702600,680681,733651.7,704279.3,747000,747150,743850,754000,738250,729000,770500,762900,747600,742500,774875,798741.5,846903.8,864239.15,894271.75,1031152,976320.05,975813.25,971009.75,906582.75,927350,923950,1029350,1080700,1128750,1198815,1239420.5,1081894.5,978500,934750,,1277125.95,1221390.8,1078326.5,1025377.45,1063816.15,1130002.2,1210940.35,1019196.2,1019993.9,,,983373,893153.5882,860505.95,836750,823300,883450,854000,727500,721000,704882,792242.4,,739923.0769,850000,818548,821149.6,969963.1,943467.3,893665,821115.5,754799.5,758500,910990,929143,871847,853000,792500,844075,877175,773794.5,,895769.2308,809117.6471,834750,590500,567250,544950,620750.5,583425.35,608775.15,662850,648225,582775,563000,568250,573500,583950,594050,686750,686250,712750,663300,673450,685500,686750,723750,727750,640875,613625,566950,619050,647750,646750,643000,669500,612250,684300,759450,780500,663750,676490.5,717505.85,761609.65,749125,709250,725750,681750,658650,671500,744850,809250,781500,707250,764500,879250
71831,32162,The Villages,FL,The Villages,Sumter,13,,,,,,,,,,,,,,,,,,,,,,75500,,,,,80300,,78453.8462,85429.4118,89430,92555,95025,92875,96780,97180,97045,95315,93420,92125,96795,101855,101550,105670,104040,113375,111765,108755,108240,118480,118560,116340,114380,115155,115140,115815,113195,119165,119345,122670,128085,133130,132670,127620,130910,135370,139615,138870,138495,148255,147665,139725,135100,137785,144775,146175,143465,145060,140480,138945,141365,142835,141125,140025,129850,118000,124950,133465,135570,137405,136153,141550.1,144477.9,143510,148670,156385,158950,158350,158825,160375,165025,163375,166350,168500,163000,169600,174550,177800,183850,182700,181100,179815,181435,185515,195585,203250,216500,217965,218235,213515,217685,218200,224505,225595,225750,224500,229650,230350,225400,225850,225650,230600,233500,227500,224750,224250,222500,216750,210700,204250,206050,200950,207165,200450,199385,194265,191835,191150,182200,182850,176400,175300,179575,175680,171195,174325,179275,181550,184550,192775,184125,182700,180550,185200,185115,185235,176850,179650,179275,180125,183650,190265,188935,184000,176250,176850,171200,179735,178730,177735,176500,176050,185325,180675,184000,178100,179550,177000,177750,181190,193650,186775,181000,176750,180940,180110,182480,181420,177250,176500,179800,179875,182075,184900,185285,188900,196200,202175,200625,202200,208650,211000,215665,223450,227500,223800,223350,226650,229285,226515,226050,225900,224100,229065,233035,239000,235300,233000,235735,238815,232500,226250,222800,223650,226550,236900,241700,245725,242990,235080,233755,233550,232575
62045,11235,New York,NY,New York,Kings,14,,,,,,,,,,,,,,,,,,168000,145647.0588,159700,171800,,,,,,,,,,,,,,,,,,,,,,,,188000,224470.5882,,,,,,,,,,,,,275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365500,,384646.1538,,,,390390,402319.4118,405093,401290.5,396981,,465660,477772.9412,466186.5,458581.5,481150,499045,568350,537412.5,513103.75,540005.25,623502.05,669443.6,662639.65,676884.4,623735.8,633172,633545.4,616376.6,551749.5,588499.65,584999.85,595250,605316.5,,574876.8462,586882.3529,531750,523445,523075,503056,,434358.1538,,482069.2308,473529.4118,514250,,519230.7692,605823.5294,611080.5,539096.35,,467083.8462,,516151.3077,485882.3529,460000,,517500,519411.7647,,,529490,,529882.3077,,,,,,425000,448529.4118,378846.1538,,,420000,481764.7059,,479615.3846,478941.1765,485700,,520769.2308,,,515000,535588.2353,577250,,546153.8462,,553846.1538,,562307.6923,508543.5294,519219.4,494763.8,498443.8,500588.1,,,,755000,246950,212750,201600,190350,191550,202750,274500,256250,236000,207050,266700,242250,199750,211650,219600,227750,205250,224250,270250,261000,235496,250447.2,248048.8,251750,232000,241000,222750,201175,224810,228615,228000,246400,238100,270000,274750,256500,249375,266625,282375,275812.5,280712.5,251100,253000,258654,280282.8,255621.2,286500,275700,275800,312000,
84646,60647,Chicago,IL,Chicago,Cook,15,,,135000,,,,109000,,,120000,108235.2941,106500,107450,128800,130975,143025,131150,156550,155300,156350,135650,140650,152875,161625,153650,154350,147750,137200,142450,162750,158450.5,140750.35,126100.15,,159350.5,158058.35,156233.25,166849.9,163750,176200,203800,202125,207925,202550,196025,210775,198850,202500,193000,206250,203750,217300,191950,206725,191775,220225,226025,201250,199500,222375,230125,226500,216450,220300,235950,230050,228200,229375,218475,224200,263500,265600,255650,246100,255150,252000,248500,252850,275400,271250,256050,248750,245950,268900,283800,282800,291750,301650,297900,295850,282300,256050,276150,288225,300225,282975,299100,301675,296300,290300,291800,289325,302600,296275,279800,295500,302250,315350,328550,329100,334050,339950,341750,333250,335750,335950,336050,353500,342950,362050,363000,345900,347600,348000,339775,342125,334350,340750,358400,361100,345500,338250,340650,335100,343700,350800,352250,335575,337175,343925,344325,341500,367500,332750,322200,348800,359900,362325,364725,366050,330575,312925,336750,361300,,299692.3077,304470.5882,309750,306950,326500,315000,308250,298000,294900,286475,323875,301900,284850,273500,301125,313025,312675,290600,293500,344000,390975,361775,331500,337300,325325,345375,324750,305150,281350,300750,301925,312075,283750,265750,257600,278750,276300,269800,288350,333500,323300,299400,302800,289800,297850,286650,319250,273750,292000,334250,391050,363950,363250,377500,353500,349000,322450,378200,369350,360850,320000,307350,325550,375075,370250,385375,379375,372000,346750,327950,317675,350375,354500,351800,369810,367215,358275,349750,339300,355200,351250,354900,360160,392240,405050,405100,378400,349250
96107,90250,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,16,155850,157750,165725,166225,165675,158275,155450.5,157050.85,158750.5,154150.15,156500.5,149700.35,145850.15,141700.5,147600.85,151401,154151,157200.5,162750.15,155950,154500,149150,152650,155450,156675,160225.5,165300.35,161250.65,163600.35,164550.15,163222.5,170690.75,169406.75,165175,161100.5,167650.35,163500.15,168525,169225.5,171400.35,177550.15,175200,175600,173950.5,176100.35,181750.15,187150,184050,188650.5,192600.85,187501,191001,196125.5,199125.15,209151,206251.2,200675.65,193275.65,190725.35,186925.15,199150,202475,207976,206676.7,207226,208375.3,218625,226301,227200.7,224751.3,227800.7,232151.3,234551.7,232501,240251.3,251650.7,258350.3,257501,265751.7,262001,259251.3,260876.7,261376,263251.3,288252.2,295302.35,313652.65,322452.85,326303,332551.5,335076.95,325677.55,324503,327053,342203,351253,356503,366051.5,385950.45,399452,397051.4,412252.6,402001.4,399100.6,402550,406352,441103.4,453154,456954,468052,491907.6,510772.4,508488.85,508003.25,523501.75,505502.75,506503.9,521004.85,525377.5,515628.25,522601.75,519403.25,534626.75,531875.75,535752.5,531904.25,533505,541102.5,531403.25,534154.25,542055,573905.5,557680.35,552577.65,553400.75,561602.5,561501.75,520577.75,514428.9,493254.35,490504.15,476604,476354,471279,455404,450129,448704,484954.5,461854.35,421252.15,424900.6,,430772.3077,,,350003,337650.0588,350153,357103,388253.5,379253.35,380753.15,363751.5,355251.95,375003.05,330751.85,316777.1,313477.55,355003,388003.5,370453.35,394703.65,386353.35,391003.15,378403,418253.5,464851.85,401327.1,377327.55,362753,393751.5,367501.95,354552.55,347453,352503,339253,339503,384751.5,331925.3846,,,330003,341767.7059,327003,333503,386751.5,412900.45,408600,390500,397250,399000,403450,389150,403150,366450,425100,488000,508900,483600,470400,478950,429825,456325,474800,,529730.7692,541235.2941,546450,563700,585275,590525,528125,487875,451650,552300,,506153.8462,573529.4118,545050,536450,525925,509275,502750,510550,487775,,529000,485294.1176,441000,471650,502600,501500,514500
74242,37211,Nashville,TN,Nashville,Davidson,17,82435,86125,89735,88090,87465,83500,78135,81315,81500,81035,84500,87650,86950,84065,84435,84900,86150,85676,91283.2,100192.8,102000,107500,113515,117185,110215,110060,104925,104450,105250,114595,114026.5,112168.5,112625,110540,103610,104250,106425,115500,116750,121200,122250,125125,119075,114925,114425,113000,122465,125635.5,120212.85,117087.65,115575,117625,120075,120600.5,117782.85,115742.65,121500,126800,126925,122605,128320,130230,128255.5,126944.5,124375,126575,130125,133975,130800,122400.5,126832.85,130782.65,129260,123630,128975,126495,127500,130375,135200,131815,133495,126411.5,122168.5,123850,136232.5,143102.75,144779.75,142950,138610,136955,136935,143175,139525,136941,141031.2,149309.8,143583.5,135098.45,138760.05,146700,150175,137550,131575,126333,129000.6,128801.9,138703,136304.25,132390.75,139614.25,145023.9,149738.35,145671.5,144398.5,144225,144425,142100,144315,146060,151040,146285,152250,162000,166750,164225,162790,168685,170700,168750,160050,155915,161685,156400,157150,159700,158050,159350,158300,154200,148515,150485,146825,150125,149825,151540,156960,164700,172840,172585,159560,151140,132289.5,145560.15,158979.35,168375,171125,168450,170605,169962.5,164712.5,156200,138850,139150,144875,157675,151690,152125,160535,156250,146650,148550,143062.5,144796.25,147948,154498.25,151565,152685,134340,138835,139400,146150,142050,160340,163435,161925,149300,149200,161550,166350,151245.5,149574.85,146165.65,134335,146400,167325,167550,160625,158625,161800,163785,155665,143050,133375,144575,163065,176785,177900,178615,179150,172450,159910,168872.5,166552.5,3748415,2684985,1256350,171900,175675,181125,184360,190090,185950,179225,179075,178925,176140,167235,170000,180135,193515,199015,197785,201750,195700,191850,197200,195200,201215,212285,214900,207250,201625,205925
61623,10009,New York,NY,New York,New York,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687318,744778,,,,,,,,,,,,,,,,,,,,,,,1261406,,,,,,911333,839456.5294,817693.5,803935.4,896835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638000,,574112.3077,,,,,,,,,,470000,487647.0588,535500,,,760750,,,,,500000,,,,,,,745000,,,,780000,,723846.1538,732547.0588,726200.5,800314.5,676000,,,,,,,,
74101,37013,Nashville,TN,Nashville,Davidson,19,95625,100446.5,103667.8,103653.7,102483,99447.1,97175.9,95100,96350.5,94758.35,94145.1,94794.05,94700,93300,91600,92285,95945,95011.25,102508.75,107050,107475,108225,112290,112535,113665,113850,115635,114500,117377.5,113903.75,111368.75,114890,115735,116525,118090,117035,115750,115000,120000,117175,116708,120397.35,120340.65,123250,125190,119985,114200,116375,117950,118665,120310,119530,123110,125135,125200,125103,125802.6,125122.9,129717.75,129936.6,130665.65,127006.05,125472.2,127263.25,132215,131335,129875,127125,128240,127876,131996.2,132831.8,130963.4,128273.6,126190,131785,135550,132650,129950,132155,131289.5,131952,130838,131910.5,129035,129100,131885,133230,133135,134678,136818.1,134815.4,134529.5,134276,132244,136910,136345,135652.5,136263.25,136969.25,142615,139155,137674,133086,136075,138485,134950,134915,137400,136935,140680,141970,139150,138940,139435,143540,141385,137815,137435,136400,139100,142650,143690,145810,144215,141885,141550,145825,146290,143700,147585,146350,145105,143645,147275,144090,143910,143640,144685,141885,135915,137200,140750,142950,142627.5,141122.5,141765,140185,145805,143360,137850,134800,127650,125335,129575,132875,126910,127750.15,132595,135900,138225,132362.3,132700,129565,128660,133275,132100,133325,129525,131800,136065,132052,127708.9,127714.85,132283.25,133185,132800,136775,129575,123450,119615,117135,118050,122915,120075,117860,117200,123800,125665,113235,116250,121750,121850,121700,122465,120660,120775,129450,131825,130382.5,138089.75,130807.75,128580,126100,128415,126750,128210.5,132597.35,136345.65,136309,140800,134500,136105,140445,140550,142160,142465,141050,137525,140100,138150,140850,139100,135265,138060,134775,139450,140750,138600,143400,146750,149300,150800,152720,150195,150535,154250,157300,153140,151560,153900,160250,167300
84620,60618,Chicago,IL,Chicago,Cook,20,135000,146176.4706,136650,139850,133850,136700,128950,133525,130225,133850,,141730.7692,147117.6471,151450,153000,142625,133075,136100,146750,151950,152875,,,145000,145588.2353,147850,158400,162550,162075,164625,166975,166575,164200,160625,171175,165250,171700,181250,175500,204650,202725,208125,197700,193300,195000,184000,184850,213400,212875,218525,220350,230475,225975,222200,227850,245600,273900,274250,249150,228350,220750,223000,235100,237500,244150,244000,238625,247750,250875,233000,238550,256750,265825,248625,250250,275500,269000,279200,280190,295760,286875,276700,285325,301350,335450,336175,356375,340525,325475,311900,305900,292650,315825,312625,294100,292500,314125,308525,295975,284325,290050,288800,294950,308100,314650,315750,320000,310000,319050,347400,367850,359700,350000,355350,344650,341000,351525,343975,330250,329500,330600,333400,336750,346750,367750,340500,334500,335250,340350,323650,332950,333200,333350,336350,350850,357350,348250,367650,353750,371500,373350,363650,322950,338850,337000,350800,373800,359925,388375,388500,387850,335875,327875,366800,337700,324450,311800,303750,319050,316200,310775,319475,295975,270725,271875,315600,327075,307500,285575,298525,310375,340025,372650,355700,358150,353250,359000,369700,366650,337450,346200,322050,351350,354475,368050,336125,313675,276150,292800,306375,321875,291750,282250,284750,330800,332400,366050,307250,306500,316000,283625,274575,285300,300250,321750,331250,343800,352075,369500,382175,373950,338000,335950,318200,337100,365825,387925,391750,371150,398375,398475,404975,415200,376150,354700,330750,316125,326875,349000,374250,403575,407175,393750,380500,374250,372700,364175,357225,315625,353725,336675,317375,312150
61703,10128,New York,NY,New York,New York,21,,,,,,375000,,,,,,,,,,,,,,,,,,,,,365000,329705.8824,335000,,,,,,,,,,360000,,601450,528325,,476575,457250,381925,348400,401800,,,,,725000,,,470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,659117.6471,603750,538500,,966800,,684750,631600,622500,568950,588800,571500,693000,657750,672500,745075,809175,762150,705100,723000,724000,843250,825000,,918846.1538,856176.4706,747750,813000,917000,916750,816000,835600,887150,,,750000,707058.8235,,802800,810750,922900,970100,829750,722250,,711923.0769,714117.6471,717750,,1147500,1172058.824,,1801468.5,,1204523.923,,,1246153.846,,,4375000,,,,988000,,,731538.4615,,,,618000,,688769.2308,671764.7059,,860384.6154,927941.1765,,,665000,829705.8824,,1103461.539,,1611769.231,,1234615.385,838823.5294,700250,781875,749250,,,619500,,,649825,673550,735250,808350,765400,924125,885425,853700,797250,744250,685250,758250,796050,732450,804650,892600,899750,904500,801450,720625,698675,726500,939750,979000,828250,746250,747500,727700,,849750,801250,865775,921225,903250,823000,789300,864200,1037750,953750,968750,903750,943750,892278,,957258.4,798750,748250,,1130850,1064150,960250
61643,10029,New York,NY,New York,New York,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290612,,,,,,,,,534581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456300,,,,,,,,,,,,,,,445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555024,664589.8824,557703.7,,,,,,,,,,670000,,,,,,,,,,,,,,,,,,,,,,
61625,10011,New York,NY,New York,New York,23,,,,,,,,,,,,157500,,,,,,,,,,,,,,,270000,240588.2353,242500,,257692.3077,,,263500,,,,,,325000,,,,,,,,,,,,,,365000,,,,,,1018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636500,585617.6471,,820750,928750,,910923.0769,888352.9412,1041900,939250,,890384.6154,925945.2941,793662.45,769911.05,716330,707100,,1101912.1,1179129.65,,,1485000,1243823.529,,,706750.5,705375.35,756375.15,791459,805546.3,824986.7,924902.8,925556.4,937062.25,1008781.55,953185.5,831772.35,978813.15,1200000,1265250,1458000,1499500,1422750,1393543,1484538.6,,,1524493.846,,1270462,1288085.647,1226226.9,1370309.6,1366745.95,1405858,1487115.85,1687950.85,1663310.75,1393729.35,,1315833.3,1313956.45,1354689.25,1428346.7,1408239.25,1282008.75,1274208,1092327.6,1023085.65,929963.75,887000,1037063,1186569.1,1289106.4,1354553.75,1501058.75,1263800,1233285,1100015,,1269000,1262386.471,1322869.95,1365114.05,1286468.85,1146486.65,1241400,1300330,1498913.75,1382968.75,1187250,1341500,1344500,1361750,1467250,1438750,,1248461.539,913400,906750,975000,899500,984200,863565,843750,780750,809650,807500,896350,1080375,1063125,982000,913125,940125,907750,874600,812025,909525,874100,803750,871500,783250,782000,782250,888858.5,1061055.95,937602.55,907550,868700,918750,847750,912350,894481.5,940401.55,1071749.95,1047000,965500,958150,1009500,903600,1020375,986875,934625,1055625,1210000,1109750,1124700,1111300,1115000
69816,28269,Charlotte,NC,Charlotte,Mecklenburg,24,130400,130250,131300,132200,131350,136700,133375,134675,137400,137225,135825,140000,142750,139475,140025,133875,130500,132525,139875,143150,146550,141175,140600,143450,146500,145425,145100,141950,141725,143225,145125,144350,142200,143375,141750,147150,147975,144400,148800,146425,145775,145725,145275,146450,141650,145475,140575,140225,141025,142950,149175,143275,144500,138050,137900,142950,145750,146525,144600,143025,143900,143725,143375,146500,148950,151500,144550,142150,137675,140950,140925,142500,143725,145775,148200,144550,144000,140250,142700,142150,141750,142500,142800,144975,147075,151025,151175,148600,145850,146725,148900,147450,147825,149900,145550,147300,154850,156350,159200,160800,161000,157300,152900,154100,153450,146250,147950,150650,153825,151375,154225,160575,161050,158375,157625,159875,160475,158300,158350,158975,159750,163675,165125,174375,173300,166600,157350,157200,157800,157300,156800,157350,161350,160450,162050,166100,167600,171700,168975,172825,166625,166450,172725,169200,166200,164050,168150,164800,161800,160750,160525,163725,166950,160200,153550,151300,156200,160650,163200,156700,154100,153400,156500,150250,146400,142450,144425,150525,154400,151825,162625,166775,160000,167450,160450,169600,163700,143500,146950,146850,143075,147125,147300,146500,147500,151750,156750,146750,144250,145225,153375,155425,155100,152150,148100,150750,154500,158200,158550,159300,184450,178575,165800,159125,161600,161550,155600,161500,166000,166800,165950,164100,166775,165375,171550,177500,176225,168425,162500,167800,175250,171250,165900,166150,166350,172775,164975,167600,169800,170650,172450,175350,175875,172375,169900,169000,165750,178225,169075,169050,177950,176950,184100
71067,30349,Riverdale,GA,Atlanta,Clayton,25,75265,74050,75450,74610,77450,77490,75895,79855,76334.5,79099.65,81449.85,81675,79025,79200,79275,77760,81465,84875,84762.5,82062.5,83050,85370,80765,84315,84000,85875,89325,93600,90050,84100,83465,87660,89850,91225,90650,90265,88485,93300,97545,97020,96560,96825,97140,98760,100890,99600,93150,96150,98667.5,99209.75,100517.75,102275,109015,106225,105085,100900,114050,116850,120345,118405,121950,124240,126570,121000,125890,128550,132225,130240,127850,124985,133390,132470,126725,118815,121675,125840,133460,137440,132920,133020,129777.5,129172,131907.8,133780.7,134809.5,139793.15,142894.15,144402.7,135210.75,139366.75,145777,143085.6,138888.4,143625,145690,150210,150080,149720,152000,160300,157590,158835,157490,152702.5,149972.5,164140,165890,164520,160965,164860,162720,160115.5,157960.85,162544.65,165065,160605,161155,160335,160870,161245,167050,167640,163010,165735,168315,165675,169915,169310,176600,172875,168045,165380,165505,165282.5,161742.5,163210,166395,168015,165665,164870,166235,167045,157635,161300,154610,164641.5,166588.5,195550,183885,165490,157085,158540,149915,132450,124064,115850.3,109928.7,115550,118090,117850,111865,122735,130650,114000,115300,97950,89425,84275,95040,102037.5,92522.5,84625,90562.5,80977.5,88610,77875,51175,52600,59425,58200,53625,51575,49255,55145,69250,96150,83900,73800,65665,76705,61110,48385,51300,75900,83050,74075,71340,74235,92000,104400,87850,75950,63350,64300,64225,69600,80035,74975,83825,97950,91965,95515,83525,90250,81500,74950,78025,87750,78700,91860,85175,82465,91750,99250,96050,96615,88435,94465,99035,91150,89300,109200,113300,107300,116150,113465,124585,123450,112365,98335,99745,108455,
96027,90046,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,26,288825,285925,309250,302750,305125,278125,302550,,284250.35,267951.15,277675.7,307925.3,345700,344500,365251.5,339502.55,311451.5,328401.95,339751.05,315975.45,331025,335400,338050,332200,340750,359501.5,383751.05,353750.45,355250,336750,290001,308752.2,301752.35,339751.15,397502.3,382201.4,378200.6,350100,322901.5,333851.05,355651.95,405851.05,403750.45,402750,355876.5,,259875.45,275300,313000,365227,355026.4,384500.6,,,,,,419650,360850,348200,319001,337300.7,332001.8,,476002.2,483502.75,404676.4,402675.6,430552,475353.9,484002.35,472502.75,458653.4,492052,554550.6,510375,518877.5,515654.25,507602.5,468750.75,502502.5,543001.75,561653.25,523851.75,521250.75,535002.5,590251.75,599753.25,619254.75,639502.85,674878.9,680777.1,631100.9,641750,638250,674253.5,733255.95,783653.5,724554.05,681705.1,733307,736807.2,639253.65,558003.55,652755.25,673356.2,707506.65,696156.35,712628.15,804379.9,846506.8,816407.5,837357.65,843607.85,908479,871180.2,843756.8,804382.5,791378.65,780004.55,828502.45,828901.05,857854,881252.8,872251.2,801650,861000,882854,975157.8,991854.7,857255,751755.95,719857,836303.5,811501.05,763853.5,790256.45,791603.85,769654.7,876257.45,981759.55,876508.5,903508.45,906883.7,801882.5,821657.95,886108.55,874008.5,,848008.3,859504.4,740804.5,762706.1,740506.7,748656.8,692356.35,740003.15,705503.9,667105.1,725657,713256.7,755657.3,867229.9,799181.3,764457.15,805382.5,767632.35,679531.65,646228.15,705754.4,769756.45,709406.85,654356.3,654256,693006.5,789357.35,752656.85,731006.8,720756.85,703253.5,627303.55,694305.25,664031.2,640631.15,507753,632504.4,675655.45,700506.15,734356.85,683756.5,714256.65,700181.35,727831.65,764006.85,747657,724953.5,861026.05,739125,554625,741725,845650,,1088230.769,915882.3529,827250,781000,881400,984600,933750,916500,1026000,926650,861350,884150,886575,1065175,976100,948000,956750,900375,,,1021000,936750,861650,911100,,887692.3077,824705.8824,846500,,1058500,1102000,1020750,1017500,875750,824650,767475,,1399450,1193000,,979100
97771,94565,Pittsburg,CA,San Francisco,Contra Costa,27,123800,125750,119225,120800,119700,120050,119700,120000,120000,113250,105775,107325,116350,124200,121900,123400,126075,128950,119775,112500,115150,111700,114750,118800,120475,119200,125725,130500,133825,137375,132175,131500,136375,132150,135050,131750,134050,139475,146475,151175,154800,155475,156800,155050,159750,155700,152250,156000,166200,169700,169250,172650,176900,179875,186775,191700,201850,203100,209850,220750,222900,224500,217100,214900,219250,234250,235775,238000,238725,236250,247875,256202.5,252634.25,243743.25,247550,264950,271750,269350,270900,269500,284700,280050,287000,295000,299125,295175,286550,294400,301425,302575,315250,319650,321000,314850,318000,314550,326950,341250,349025,350225,357500,371500,368125,373525,377200,387650,390250,390750,402500,416250,435500,442650,443825,446400,453875,458500,453500,451950,443100,445200,442750,451500,457250,450175,450575,455250,459250,462250,454075,444925,437900,460600,440500,446600,450150,453250,413250,423750,413750,389000,395550,,,340000,334117.6471,304000,353750,389350,329150,288250,275500,250000,221500,217250,204500,180250,178000,178450,187850,176275,163750,168000,170500,171500,165000,181500,202500,195950,193050,175250,170250,173500,177000,184700,183575,169225,176250,158750,159027.5,148259.25,168668.25,170500,200600,181750,165500,149950,156800,167000,155200,157900,159100,176000,176200,175300,163900,160350,164250,188850,180800,178950,159250,167050,181950,207750,210500,208050,225200,262250,286250,291500,290650,294500,289600,273875,284875,285800,300950,316250,321000,312950,301250,303250,292750,297000,288750,291250,299000,319375,320875,313000,319000,311250,327000,327250,326800,327600,339625,322225,325000,337250,350250,358000,355125
